Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
49,Palencia,-0.7606376053593116,-0.1508970047876829,0.0814768286427905,-0.131085891038325,-0.2633684788496657,0.1612821350177244,0.0051680603868194,-0.15620528376533,0.7354506555366017,-0.2111665681091228,0.1466762022914381,0.0712883553745102,-0.1578475620157323,0.1466791719319066,0.0712849082136186,-0.6645346661464292,0.098174032588652,-0.7086580299208962,-0.1363455201719943,-0.0393983358910599,-0.6833009151119839,-0.7001573214509824,-0.4361285398058043,-0.148285034995673,-0.5579881577507452,0.1997423692622198,-0.426601802918626,-0.6463246872224877,-0.9243349657055492,-0.6407206415463421,-0.4608153920599171,0.4708525272855836,-0.4283528125661439,-0.4391423091185614,-0.418782627003299,-0.4725144742265214,-0.3995904436571846,-0.4016101000207121,-0.3301455631817671,-0.3747099092566881,-0.0845672252622921,-0.4350430043018626,0.4081761602631873,1.3169354203390429,-0.8619459097847479,-0.6706534816280644,-0.4777408056341757,-0.4301649324350132
50,Palma de Mallorca,1.7853723340563246,-0.2142157075946964,-0.2880224874372183,-0.1194069015075256,0.4096422407067558,0.0233949171051004,-0.1943493304107637,0.2186956079157123,-0.9976874620610936,-0.4305241879206736,0.5365649074400857,0.5710172589739309,0.7860462214422977,0.5365570786070698,0.5710217042936105,0.912963701638802,0.1797601352447697,0.6637191027319781,-0.1246612001683958,-0.7888527066563102,-0.4316317860589035,-0.3038512768442083,-0.9259838340592872,-0.6902850070729366,-0.5612389316242316,0.1997420139522706,-0.1626503923968158,1.6210941070496232,1.2109210024030064,1.0505830774190117,0.267533514931495,0.0449283702314275,0.3740688257995987,0.4058035459559242,0.3460785878809047,0.71786816815325,0.2865153600170158,0.3363655118563046,-0.1506457844711176,0.0580872300361711,-0.3724423377611716,-0.2019065161886631,-0.3617275958894782,-1.0134612463378567,2.3838491579154524,0.1232762987012152,0.4993285640074446,0.5460744435534309
51,Parla,-0.7512546676640001,1.8847054081885464,-0.0443838758969623,0.0980867025426111,-0.3734318941122441,-0.1605527985164357,0.5844239696575216,0.4383223545384515,0.7057259485562896,-0.4634468294383305,0.5891409656589699,0.642199359301073,0.79546193808381,0.5891525742572655,0.6422045062784324,-0.6372334798336033,-0.6257064160132005,-1.1743261808315726,0.0929317858862023,-0.0726766910996965,0.913507258555559,1.6037661153039298,0.185782051713942,0.4870374402465364,1.4062294404262377,0.1997398525260702,1.7447871397202124,-1.2747363000344392,-1.0082042951284718,-0.6547883388245003,-0.6363782370691344,-2.00451090956982,-0.2994362469112069,-0.2915869597696818,-0.3062893842677592,-0.4119653207158894,-0.3871927429891975,-0.3373792671006994,-0.7515051225537813,-0.578235441976691,2.062672858610588,-0.3023907388450852,0.1954136233167029,0.8258196934267892,-0.6675224113895055,1.6762746834293345,0.2091275238997298,-0.7126520352406838
52,Pontevedra,-0.7824556361670685,0.2039244802534032,-0.2595717972697873,-0.1337912696166199,1.1273810608573744,0.4382444956153493,-0.1835787604345193,1.2038828242106876,0.8078193005685118,-0.0761298065305583,-0.1092930065527179,-0.2327925148090866,-0.5026186593773012,-0.1092986758258154,-0.2327950496572063,-0.608086885300825,0.103399984260432,-0.6826688486318202,-0.1390521410132278,2.132452214567658,0.7881197853184589,0.1464353919800203,-0.6436761998437377,-1.003014503235367,-0.0794575729370799,0.1997417889888399,0.3008019925058169,-0.2754507300536901,-0.3843547169183316,-0.5511806579306395,0.5178266638715727,0.0763595203754842,-0.4164344716450651,-0.4268547393002747,-0.4071912994498335,-0.4426059046984585,-0.4247248251481339,-0.4117800304667172,-0.635274973050827,-0.3865023627914805,-0.7991552126852663,-0.7221354803166928,-0.7244209638485286,-0.0142995525483726,0.1390782926920426,-0.3884611108205032,-0.2695460352794524,0.943662467559445
53,Sabadell,-0.2503506351057102,-0.3635875275047977,-1.0575918878077497,-0.1514925080759317,-0.9498641034684568,-1.3004667388346902,-0.2947819550024194,-0.8880458834847789,-0.2035814996711228,-0.4725211886851307,0.5452901487810436,0.5827562463557863,0.3616391557968607,0.545280160236896,0.5827558555827821,0.3743216082620942,0.1842012370317758,0.9718336451818786,-0.1567614676595272,1.774087655361022,4.213560177375562,3.93814315814145,1.8064265559913248,2.0571707160959805,3.909241969840905,-2.339043079662511,3.661086001524544,2.521914654029414,0.6897215998754759,0.133074636031798,2.273568838917318,0.3797663370721948,-0.1059891801784977,-0.0981709559552241,-0.1128495265621369,-0.1324398222011986,-0.1571847378340206,-0.1165897857159104,-0.665899090702475,-0.2315561008084312,0.4317881947460261,-0.6098065461098642,0.3454130924444999,-0.0337701438751718,0.1492359908640544,-0.1632780142701418,0.5243917540751499,-0.0467373501340175
54,Salamanca,-0.4750407286415898,-0.2156857533730125,-0.0964204342936808,-0.1278303732915846,-0.3641254103368063,-0.3470941949906455,-0.093232653412023,-0.4565183828403296,0.0882148670321363,-0.3068579539350153,0.242740245570109,0.1900744732039268,0.0654257998314657,0.2427388958069689,0.1900726470345272,-0.4815135920970279,0.124246362907195,-0.548281131608196,-0.1330885199190255,0.3245433437868324,-0.3527129623237536,-0.4300788437067924,-0.1261967101581338,0.0063274383872026,-0.3578571815902056,0.1997423689141376,-0.4006715185057777,-0.0015125227096269,-0.5327363292338041,-0.4748029383812758,-0.3465561561304567,0.164879902413848,-0.2730113561630058,-0.2958818859556605,-0.2528387820321721,-0.3635868706883375,-0.1609035495341889,-0.2157130963323314,0.6969246796434689,-0.1014162749463795,-0.6608061196246988,-0.1169262356005639,2.0504431571459976,0.2166778437475734,0.1813518731195922,-0.3979431536311615,0.6832804623423963,-1.2202823625243753
55,San Cristóbal de La Laguna,0.1311765798837053,-0.5237727916960725,-0.8772148907316016,-0.1567602269476092,-0.6459789189643579,-0.6614119189173706,-0.3320165104619649,-0.3956046674503745,-0.5085529748123595,0.5851748485656068,-0.8824357778897604,-1.057208742654239,-0.9523940832038384,-0.8824328084935368,-1.0572095668420505,0.4853717617333501,0.1982136788769855,3.265005887771755,-0.1620315938983955,1.7376289587266245,-0.4568419658631901,-0.5795411676093783,0.2337816734165259,0.4668981744828183,-0.2589169613892224,0.1997419985752308,-0.4320251303775221,0.3930647923930929,1.1501499110017666,0.2811497683715999,1.405754311863442,-0.9281543801468174,-0.240196315073421,-0.2409287284289201,-0.2395089742978507,-0.1703928453135195,-0.2668747279821462,-0.2567017042559725,-0.4008943498357392,-0.2580069029601767,-0.3759096984675036,-0.4573054202452368,-1.157813898471046,-0.8281102601408878,-0.4878251040579882,-0.6331554599431097,-0.438877411732794,1.6422383842865995
56,Santa Coloma de Gramenet,-1.1429760031335667,0.5270187434080937,-1.0920431560078323,-0.1382916798225815,-0.3556736036427858,-1.1150544120900348,-0.2791642148478224,-0.2020360137238996,3.514874760132153,0.2507228118326867,-0.5762402787918102,-0.7459569739846892,-0.8354769665961485,-0.5762481078889348,-0.7459532606104335,-0.6311002113378791,0.0069400191538671,-0.9486065309294144,-0.1435546007665738,0.0749556797220125,-0.4396217400701039,-0.5116196891679227,-1.0336073989957144,-1.2050414684556583,-0.8583930049321461,0.1997420918407652,-0.4761622998309496,1.898765562223732,-0.7676837198733848,-0.6952591411176535,2.61084961615626,-1.3656246739885862,-0.3298121748373105,-0.3264092060307399,-0.3327475637456732,-0.4500031033966268,-0.3800641897301618,-0.3261078370247259,-0.7593885587809382,-0.5986255807579655,2.246136086650269,-0.6466150337632779,1.3813234688890186,-1.5489705750764722,-0.7404792999283131,-0.5867926264189273,2.440379294064725,-0.4770049789349503
57,Santa Cruz de Tenerife,-0.3300000638979601,-0.4322091690035401,-0.9672992782943456,-0.156897324802982,-1.0193778394237694,-1.0436815105041064,-0.3314622861141806,-0.9000628162762079,-0.1135933795905095,-0.251059428841116,0.1524469559704077,0.0783380704180117,-0.205498722586626,0.1524391270462276,0.0783407377469762,0.1566719917324088,0.1928920138046249,1.9907620324893496,-0.1621687514931165,0.2384436657677891,-0.9800829974990456,-0.7520044396760852,1.0307519181097804,1.075040569788797,-0.2238252741907281,0.1997420169212064,-0.4788497522770983,-0.8532029111180562,0.6582359853980306,-0.1119484498533941,1.2952335078354251,-0.2443665015026452,-0.123055983459933,-0.1257819066850155,-0.1206354655081368,0.0087965877342974,-0.1418508708236755,-0.1342137797954058,-0.2917390789981822,-0.1183767360063797,-0.6983121162335539,-0.5599118328952801,-0.6334691638745098,-0.4777039055403225,-0.6268478783266047,-0.1553798892837069,1.1533221800792317,0.3270491767572936
58,Santander,-0.1116363000921177,-0.2041525429347273,0.4520740422808244,-0.1287560774941419,0.8495160452764392,0.9128887681493192,-0.1057567674208107,0.8099444196857986,-0.3346456649456862,-0.4783310666000115,0.6065396152240095,0.6659618517122806,0.5840218417455383,0.6065533835396386,0.6659686277968387,-0.4555693235929905,0.149610414061432,-0.262913619529206,-0.1340146479151824,1.1457628102028528,0.1664898254075246,-0.338776477677919,-0.8626791686604567,-0.978133788287907,-0.6155852025349713,0.1997425014105752,-0.2655725576993493,0.6952516555784585,-0.3048609162460338,-0.310122905244632,-0.495815700884481,0.8172366309139635,-0.2065006772543273,-0.2248389296348654,-0.190327939257061,-0.2192760000439152,-0.1611478146458621,-0.1643855447919493,0.0277422275921121,-0.2053402080896497,-0.6419960897812678,-0.1295636764986017,0.1859068290309405,-0.6087508966692311,-0.1308446959878172,-0.0313654246648858,1.0778456513037815,-0.1592377459028555
59,Segovia,-0.8413978785794182,-0.1552560352095218,0.060427482357905,-0.1393682919466117,0.0163958191344201,0.1625045610221015,-0.1449184324490255,-0.0471337437591581,1.0294640536519344,-0.7036824212224834,1.050352039630343,1.3114902431172295,1.1781344759128158,1.0503571691984888,1.3114893800427594,-0.700031636024338,0.1131244657595648,-0.6270739820543161,-0.1446317103681367,0.9201429365930136,0.1315301710336188,-0.2803242587093683,-0.3075849519520537,-0.1747356612113281,-0.3991170038307262,0.1997423147771293,-0.436794753187355,0.2566147911685512,-0.907285262691824,-0.6722416766851148,-0.3488110438605299,0.3290916256154503,-0.489125635007149,-0.5015854595884051,-0.4780748729700243,-0.5303474688401697,-0.4779347394746696,-0.4682653977347294,-0.5419876443628037,-0.4764256937300967,-0.8897767534511631,0.956701318455314,-0.4490806674216342,-0.0863134076810001,1.4432099541831036,-0.733637227671852,0.3588263923409356,-0.5968634434436342
60,Sevilla,-0.8413978785794182,-0.1552560352095218,0.060427482357905,-0.1393682919466117,0.0163958191344201,0.1625045610221015,-0.1449184324490255,-0.0471337437591581,-1.0956541475487511,-0.7102032124687204,1.0593882796725622,1.3254842962977542,1.397686084898336,1.059382610676836,1.325491476539081,2.149224378869885,0.1583394761945129,-0.1020001314139369,-0.0722603375997043,-0.4002979498573535,-0.0428931210447695,-0.1562009717296476,2.461200738269882,1.3213897773788466,0.5120165656864643,0.1997380829993931,-0.5634439761225586,0.7975131443950934,1.586801860485361,1.427298982450947,0.0032700169900909,-0.280929267996752,1.0002895815293378,1.0097756745818705,0.9917641399893012,1.2001732286891351,1.0594848284035907,0.9723154490125392,1.2735272908733422,1.5534736983983528,0.5582850364654884,0.7000345539527665,0.7274678227120055,-0.0566064835166828,0.4557143135031434,0.6341242000185519,0.1657077715547752,-0.8594933745896707
61,Soria,-1.028951754748051,-0.1232965091726278,0.2147388770650889,-0.1447032274470676,0.867369299866055,0.7055728945481538,-0.2233998295736555,0.6452765947512155,2.152068470536674,-0.1611411495508961,0.0639678254614031,-0.0289040073065375,-0.0620999029246838,0.0639686353690379,-0.0288991061544306,-0.8055998415480882,0.0968340449805033,-0.7149281690532816,-0.1499690786078493,0.0749556797220125,-0.4396217400701039,-0.5116196891679227,-1.0336073989957144,-1.2050414684556583,-0.8583930049321461,0.1997420918407652,-0.4761622998309496,-0.8591077720140428,-1.1649445261473137,-0.7754082994065293,-0.383756444400375,1.0552153391475356,-0.5176308772882905,-0.5291565964022198,-0.5073969467509101,-0.5560912613928575,-0.5043402965467756,-0.4990899032527356,-0.4413222279237233,-0.5231726708899312,-0.2084789442490044,-0.53927086902594,-0.3071368666051365,1.38969973710949,-0.3258772258136452,0.2978226723340501,0.1259211770020357,-0.5747237488734617
62,Tarragona,-0.0058248343137111,0.0368546000300331,0.7354073293241427,-0.1447032274470676,1.6196750597540148,1.1439847850298717,0.0043371564811354,1.5032652771108208,-0.4176426658329983,-0.6509277491852551,0.9586592558749634,1.171491754013417,1.302542813024141,0.958666545134552,1.1714903275936206,-0.4758145373001159,0.1158427263360939,-0.6093963792069272,-0.1088910933987493,0.5797542202276156,-0.2899182696075846,-0.5471294121913162,-1.0406871554048986,-1.4251620574841406,-0.8814818347515896,0.199742332590744,-0.1886533106595593,1.2850137487226303,-0.5006374514491905,-0.3234386290819097,-0.7987891750942494,0.5978600319493229,-0.2924147692849106,-0.2908802627610967,-0.2937127719770329,-0.3079152450693103,-0.2943420905396889,-0.2867977047277034,-0.2489865979201389,-0.3448764112702611,-0.7766305864879672,0.4480302745148637,-0.4450762673167646,-0.0515297659974439,0.2355753716325807,2.30028799370255,-0.8025726119325516,0.2881003685290838
63,Terrassa,-0.0708863591301044,-0.3849573746638633,-0.9465717295695704,-0.1540150226600211,-0.7843416420338805,-0.8082687806551369,-0.3387416125860578,-0.2777969380683948,-0.3681226675382222,-0.3082716091801267,0.2588603449188493,0.2102752261761158,0.1234310677226715,0.2588546757331285,0.2102759850151351,0.3920158164886971,0.1918391663982221,1.8211162056029977,-0.1592851304880178,-0.4405822745836058,3.897134922852669,3.605403901662976,1.2244780908342934,1.761948109227365,3.658182202995622,0.1997444997500618,3.3668946981627266,2.424754630874702,0.8072796475023833,0.239502590485937,1.9774158074119887,0.202084120951711,-0.089432563891143,-0.0754770238485463,-0.101696103336343,-0.0936430561123679,-0.1148022484575726,-0.1069560349839641,-0.5525999623608996,0.037368218048747,1.7371509050879923,-0.3932035564971431,-1.4818503653649389,0.3215746120326389,-0.5730568340813066,-0.3707453490378068,0.1415590478045192,0.4885629293900854
64,Teruel,-0.8753909127274453,-0.046431586285902,-0.2208993022517822,-0.1428565370036775,-0.2847354058851101,-0.0819346382105978,-0.2221660303943071,-0.1977929955816399,1.1781270864020446,0.0152838421807911,-0.2347464271006378,-0.3756414492331795,-0.5309453339356334,-0.2347477769771017,-0.3756427289365831,-0.6696366771074742,0.1206858244055455,-0.5755784032174911,-0.1481215438414029,-0.2083712585986478,0.2096125013885397,0.0708274467442031,0.1330125145526499,0.0790032297219432,0.1557650904219539,0.1997426166462344,0.082924654101325,-0.7610683415234956,-0.7630673943826841,-0.6620672282173172,-0.0277426848249237,0.7453940020132626,-0.5259732500088502,-0.5366266823873346,-0.5165053567664779,-0.5585685524152129,-0.5271466819734105,-0.5150995301496847,-0.5312742566694879,-0.5678524450396825,-0.9186518703876478,-0.5203169389990983,-0.7174900097486803,1.557680770568055,0.1073363115856996,-0.7966634778030662,-0.9975368064586588,0.1692903523578394
65,Toledo,0.4180129567554368,1.0149520135225034,2.242877464296667,0.1659057978422051,-0.1610921214400051,1.0859679191962464,0.5978804684683959,-0.1878510874746455,-0.6556017476652202,-0.2213808401113745,0.253210535179259,0.2031886292153458,0.3719932631171727,0.2532156645582142,0.2031872867106597,-0.5683563318594959,-0.1801988216641079,-1.0912644678612,0.1607818673332361,-0.8740766384856427,-0.2781785176849927,-0.2698028592950251,-0.1373139934319724,-0.1693440467548995,-0.1403053915947923,-0.9300969887613432,-0.3963861213619183,-0.151960415883557,-0.9267469162527576,-0.4373153909580756,-1.8763829403385437,0.8967766843397397,-0.4104916085313684,-0.4189068863234403,-0.4030136921638471,-0.4372198193963547,-0.4329251538971644,-0.4092156927038277,-0.5606855379784964,-0.5206826309005129,-1.434480905886458,0.9397154855387196,-0.1596888882554426,-0.8423891573837378,0.8555709617521697,-0.1015871866689967,-1.6118740320930511,1.0100198048339208
66,Torrejón de Ardoz,0.7514113213037773,7.778142666152365,4.541742445922522,8.4142194422205,0.0469742658251453,0.8139635885853824,8.284704253151633,0.5414228073464582,-0.7782666095807966,6.204470790719413,-4.907968411612329,-4.018241857439627,-4.295593783084107,-4.907961123745101,-4.018236638046615,-0.6714820853274267,-8.371581355635191,-1.2402790946902729,8.412864415117403,0.0792883187657986,0.3018286854094753,-0.0203872409562181,-0.6592065938766164,-0.3601754831333126,-0.2596671399754258,0.1997425636148987,-0.0350811406962615,-0.8560575042073345,-1.46778947867331,-0.6092722812436357,-2.6730252126750798,-0.4746477852111422,-0.3009015785060776,-0.2974644891157315,-0.3038721523790124,-0.3370609784816245,-0.3766295231598993,-0.3323147000189926,-0.7429141984600847,-0.5236424897558591,-1.4591031454916636,7.0010838236358754,-2.386579746845323,-1.2057551153818655,-0.8326032304014128,-0.6570219470544725,-1.76355446801868,-1.5025327629292324
67,Valencia,0.9273620741086545,-0.3101834402712454,-0.6446499011128007,-0.1234557053610558,0.0917023664193423,-0.5939031553153937,-0.1806397187981722,-0.0152674986284013,-0.829107209855344,0.3341162141678681,-0.5507383852883371,-0.7191859708934812,-0.2887132993913378,-0.5507440546662042,-0.7191871246632396,0.8119004632402299,0.1719307790771602,0.2882403308309251,-0.1287118528640486,-0.0876565601340633,-0.3472036438539368,-0.3538571501718039,-0.2351160395301949,-0.4731773790642232,-0.4007840673555877,0.1997422701407155,-0.2655725576993493,1.2515447171988132,1.1923370535246338,0.6976051220487315,0.7848133267218508,0.6061989085181543,1.2537989363049034,1.2699596154891328,1.239355246854785,1.309231824287599,1.4716996518601737,1.3251683251861393,2.6020884345397195,1.977015406032431,2.1404270023968808,-0.3411703863789662,0.5128655875438612,-0.8646058913522467,-0.0751493982917613,0.1502143612325597,2.7864255170703283,-1.0953274129002304
68,Valladolid,1.5857355020170207,-0.3390740401253387,1.3541104618074975,-0.0710620814247656,0.4677602822431646,0.9260763567100948,0.2067855530730081,0.3673450090392289,-0.9669821780580906,-0.3287124103110322,0.359468424777069,0.3381395644987727,0.2478871196142743,0.3594649153284289,0.3381355046646471,-0.1131375453671089,0.1426041931388282,-0.3627248575284483,-0.0762942838216627,-0.6779555838973231,-0.2402478695812923,-0.0210302153648712,-0.4168423068290618,-0.7566494379557402,-0.2853399182584073,0.1997424664385593,0.0317177899246946,-0.1161907012398018,-0.2052769158529382,0.1114793346736836,-1.4564532542409574,0.8461019728829952,0.086775307607793,0.0753132061734342,0.0968453397866525,0.032336631508156,0.1669500803541004,0.1605626740891164,0.2272538059563136,0.1712196129516298,-1.0184480672754734,-0.1753570156241201,0.4073779999000168,1.1559408890428613,-0.1827205859480798,-0.3471640086544196,-0.302384922367075,-0.6046879806687647
69,Vigo,1.485939698494993,-0.0919436108930623,-0.4215684748831436,-0.0934017065941538,1.255487658949884,0.2397250831845836,-0.1548305192500743,1.2946366405360663,-0.9500650777944672,0.5520642644431085,-0.8764922471545331,-1.0513392489633118,-1.0649532498794776,-0.8764914374701032,-1.0513370130689452,0.8949981098504414,0.1569994885863643,-0.1303538153960694,-0.0986441144528374,2.9743669462034537,0.7783126215502013,0.2142107398740601,-0.7609147124764573,-1.05988017806111,-0.0971284463006819,0.1997426980360257,0.3643566111647557,0.0317672311548301,1.933122432788049,1.1286742591839425,0.855232138002133,0.1514094094949666,0.0807811928325906,0.0749001367951767,0.0859415220276314,0.1587786440473155,0.0940643620321706,0.0749137928086059,0.2551490418370227,0.1632796741174469,-1.2360465088598882,-0.5281149603887308,-0.5204334856885403,-0.3242935530539372,-0.4605763890316968,-0.4204902974829604,-1.2638212139768763,1.5973845828768325
70,Zamora,-0.8405404017930671,0.6268559098130799,-0.4537671601624519,-0.1030923904255919,-0.5613658879039979,-0.686019415270003,-0.0308501303178688,-0.7531376504447459,1.0259298548556155,-0.4721943319810588,0.5543263888232648,0.5949588921261535,0.2634103281313608,0.5543358377000946,0.5949611259246458,-0.5939206633770724,-0.0185197454009524,-0.9816406068346744,-0.1083392298827013,0.1190195406354022,-0.2626889678510157,-0.2359297984027526,0.5925957469185877,0.3775242360227275,0.0662437791364834,0.1997423173979829,-0.1844163360822959,0.3132885863943763,-0.7864225312258414,-0.6288722304106238,0.1073264820910368,-0.0281971627567859,-0.4683197900567669,-0.4818228270455064,-0.4563548183175164,-0.5084910583116754,-0.4271624912625874,-0.4330465497775897,-0.2950743789404408,-0.3965095046357466,-0.0444175897038742,-0.4009399620341334,1.1461856714515402,0.3969521094534882,-0.6134536722487692,-0.6909057774046461,-0.1174604155189997,-0.3157481406484195
71,Zaragoza,3.146978657342124,-0.4281223739321232,0.9293944702661476,-0.1051749407530839,0.4745027347743494,0.8597514589120239,0.1127085657325887,0.3507515206504896,-1.1359127590074984,-0.0955655232964419,7.487005771015009e-05,-0.1050124780116137,-0.1660385992967761,7.999937658891029e-05,-0.1050122238069709,0.5411682220307359,0.1824401104610669,0.8386106752688506,-0.1104227334224794,0.0311683702369574,-0.678512711625132,-0.8016011474709022,-0.9309227622704678,-0.8016377032877624,-0.8873165570886326,0.1997318597823866,-0.7808855114276758,0.5492395577296549,0.6230215808568791,0.926419311545746,-1.1149167360973875,0.8287827677015762,0.9781162490651416,1.0002701021424505,0.958448378740051,0.779353529624119,1.0086826701778342,1.0256595025210116,0.6262769626847167,0.9407359334550756,-0.6630218752953569,-0.1006869830536367,-0.7272383344212472,1.560569074950842,-0.7510676651194625,-0.5926861481700213,0.1144187863168367,-0.7147222352999577
